Title,description,publishtime,url,provider
Red Fort blast: Video glorifying suicide attack found in suicide bomber's phone,"The critical evidence was unearthed after the detention and subsequent interrogation of Zahoor Illahi, brother of Umar who was driving the explosive-laden car that blasted outside Red Fort on November 10 killing 15 people, officials said on Tuesday.","November 18, 2025 03:59 PM IST",https://www.moneycontrol.com/city/red-fort-blast-video-glorifying-suicide-attack-found-in-suicide-bomber-s-phone-article-13683484.html,Moneycontrol
"GRAP-IV not invoked in Delhi-NCR, clarifies CAQM - 'misleading information'","In a statement, the Commission for Air Quality Management (CAQM) said some news channels and digital platforms were circulating “misleading information” that the highest tier of emergency restrictions had been imposed in Delhi-NCR.","November 18, 2025 03:33 PM IST",https://www.moneycontrol.com/city/grap-iv-not-invoked-in-delhi-ncr-clarifies-caqm-misleading-information-article-13683401.html,Moneycontrol
Bengaluru–Tumakuru Metro: Tejasvi Surya calls project 'nightmare' as BMRCL floats tender for DPR,"In a pointed post on X, BJP MP Tejasvi Surya argued that Bengaluru–Tumakuru Metro project’s enormous cost and relatively low operating speed make it unsuitable for long-distance travel.","November 18, 2025 03:28 PM IST",https://www.moneycontrol.com/city/bengaluru-tumakuru-metro-tejasvi-surya-calls-project-nightmare-as-bmrcl-floats-tender-for-dpr-article-13683235.html,Moneycontrol
"Temperatures dip 3-4 degrees Celsius below normal across Rajasthan, Sikar's Fatehpur coldest","Many parts of the state recorded minimum temperatures 3-4 degrees Celsius below normal, the Met centre said. The weather remained dry across the state during the 24 hours ending Tuesday morning.","November 18, 2025 02:43 PM IST",https://www.moneycontrol.com/city/temperatures-dip-3-4-degrees-celsius-below-normal-across-rajasthan-sikar-s-fatehpur-coldest-article-13683107.html,Moneycontrol
"In pics: Long queues, empty roads as CNG crisis paralyses Mumbai","Mumbai CNG crisis: While domestic piped natural gas supplies have been prioritised and remain unaffected, the commercial supply of Compressed Natural Gas (CNG) has been severely hit.","November 18, 2025 02:27 PM IST",https://www.moneycontrol.com/city/in-pics-long-queues-empty-roads-as-cng-crisis-paralyses-mumbai-photo-gallery-13683061.html,Moneycontrol
Bengaluru Metro gets bomb threat: Man warns of blast ‘if ex-wife tortured’; claims to be ‘terrorist-like person’,"According to officials, the email claimed that Bengaluru Metro staff were mentally harassing the sender’s former wife, identified as Padmini.","November 18, 2025 01:59 PM IST",https://www.moneycontrol.com/city/bengaluru-metro-gets-bomb-threat-man-warns-of-blast-if-ex-wife-tortured-claims-to-be-terrorist-like-person-article-13683009.html,Moneycontrol
Maharashtra: 899 farmers committed suicide in Marathwada during January-October,Minister of State for Agriculture Ashish Jaiswal said Maharashtra government is seriously addressing the issue and has increased the spending on dedicated schemes and incentives to Rs 1 lakh crore.,"November 18, 2025 01:46 PM IST",https://www.moneycontrol.com/city/maharashtra-899-farmers-committed-suicide-in-marathwada-during-january-october-article-13682973.html,Moneycontrol
Delhi blast probe: Families flee Nuh amid frequent police visits to room rented by Dr Umar,"Delhi blast probe: The prime accused, Dr Mohammad Umar Un Nabi, the suicide bomber in the November 10 Red Fort blast, stayed in a rented room in Haryana's Nuh for about ten days before the explosion.","November 18, 2025 01:40 PM IST",https://www.moneycontrol.com/city/delhi-blast-probe-families-flee-nuh-amid-frequent-police-visits-to-room-rented-by-dr-umar-article-13682917.html,Moneycontrol
Mumbai CNG crisis: Can city's crippled transport system recover by Tuesday?,"Mumbai CNG crisis: The crisis was caused by a complete stoppage of supply at the CGS Wadala facility, which feeds directly into MGL's pipeline network.","November 18, 2025 01:31 PM IST",https://www.moneycontrol.com/city/mumbai-cng-crisis-can-city-s-crippled-transport-system-recover-by-tuesday-article-13682927.html,Moneycontrol
Navi Mumbai International Airport to begin commercial ops from December 25,"The inauguration, by Prime Minister Narendra Modi on October 8, set the stage for a carefully phased operational rollout, prioritising passenger safety, reliability, and comfort from day one at Navi Mumbai International Airport.","November 18, 2025 12:50 PM IST",https://www.moneycontrol.com/city/navi-mumbai-international-airport-to-begin-commercial-ops-from-december-25-article-13682821.html,Moneycontrol
Chennai braces for unsettled weather by weekend; yellow alert issued in multiple Tamil Nadu districts,Tamil Nadu weather: According to the IMD’s forecast light to moderate rain is expected on Tuesday at many places in Tamil Nadu as well as the Puducherry and Karaikal regions. Thunderstorms accompanied by lightning may also occur in parts of the state.,"November 18, 2025 12:27 PM IST",https://www.moneycontrol.com/city/chennai-braces-for-unsettled-weather-by-weekend-yellow-alert-issued-in-multiple-tamil-nadu-districts-article-13682710.html,Moneycontrol
Delhi Red Fort blast case: ED targets 25 Al Falah University-linked premises in shell company crackdown,"A detailed examination has allegedly revealed multiple red flags consistent with shell-company operations. These include a lack of physical presence at declared business addresses, common contact details across various companies, an absence of statutory filings like EPFO and ESIC, overlapping directors and minimal salary disbursal through banking channels.  ","November 18, 2025 12:25 PM IST",https://www.moneycontrol.com/city/delhi-red-fort-blast-case-ed-targets-25-al-falah-university-linked-premises-in-shell-company-crackdown-article-13682728.html,Moneycontrol
Maharashtra weather: Below-normal temperatures in Mumbai as cold wave grips state’s interior,Authorities are advising citizens in the affected districts to wear warm clothing and to take special care of vulnerable community members as the severe cold conditions are likely to persist.,"November 18, 2025 12:18 PM IST",https://www.moneycontrol.com/city/maharashtra-weather-below-normal-temperatures-in-mumbai-as-cold-wave-grips-state-s-interior-article-13682716.html,Moneycontrol
"Newborn, doctor among 4 killed as ambulance catches fire in Gujarat","The blaze erupted in the ambulance on Modasa-Dhansura road at around 1 am when the one-day-old boy, who was sick after birth, was being taken to a private hospital in Ahmedabad from a Modasa-based hospital for further treatment, police inspector DB Vala said.","November 18, 2025 12:10 PM IST",https://www.moneycontrol.com/city/newborn-doctor-among-4-killed-as-ambulance-catches-fire-in-gujarat-article-13682690.html,Moneycontrol
Mumbai CNG issue strands commuters as pipeline rupture halts transport,"The crisis began on Sunday when a key pipeline operated by GAIL, located within the RCF premises in Trombay, was damaged.","November 18, 2025 11:11 AM IST",https://www.moneycontrol.com/city/mumbai-paralysed-cng-crisis-strands-commuters-as-pipeline-rupture-halts-transport-article-13682423.html,Moneycontrol
Hyderabad’s iconic biryani chains under scanner: I-T raids 30 locations over suspected tax evasion,"Pista House, one of Hyderabad’s most famous food brands, was also a key focus of the operation.","November 18, 2025 10:48 AM IST",https://www.moneycontrol.com/city/hyderabad-s-iconic-biryani-chains-under-scanner-i-t-raids-30-locations-over-suspected-tax-evasion-article-13682345.html,Moneycontrol
Hyderabad to see week-long chill; IMD issues cold wave alert for 5 Telangana districts,Meteorological analysis from the report indicated that minimum temperatures at a few locations remained significantly below normal.,"November 18, 2025 10:21 AM IST",https://www.moneycontrol.com/city/hyderabad-to-see-week-long-chill-imd-issues-cold-wave-alert-for-5-telangana-districts-article-13682197.html,Moneycontrol
Watch: Knife-wielding man charges at cab drivers at Bengaluru airport; swift CISF action foils attack,"The incident took place near the Terminal 1 arrival area. According to police, eyewitness accounts and CCTV footage showed Ahmed running towards the two taxi drivers while holding a long knife.","November 18, 2025 09:27 AM IST",https://www.moneycontrol.com/city/watch-knife-wielding-man-charges-at-cab-drivers-at-bengaluru-airport-swift-cisf-action-foils-attack-article-13682043.html,Moneycontrol
"Rabies scare grips Gorakhpur village after dog bite kills cow, 'contaminates' temple prasad","For four days, more than a hundred residents of Ramdeeh village have been flocking to a local health centre in a state of alarm.","November 18, 2025 09:10 AM IST",https://www.moneycontrol.com/city/rabies-scare-grips-up-village-after-dog-bite-kills-cow-contaminates-prasad-article-13681975.html,Moneycontrol
"Delhi AQI: Capital’s air quality remains 'very poor’, Ghaziabad becomes India's most polluted city  ","According to data from the Central Pollution Control Board's (CPCB) Sameer app, Delhi’s overall Air Quality Index (AQI) was recorded at 341 at 6 am.","November 18, 2025 08:42 AM IST",https://www.moneycontrol.com/city/delhi-aqi-capital-s-air-quality-remains-very-poor-ghaziabad-becomes-india-s-most-polluted-city-article-13681892.html,Moneycontrol
"Delhi blast probe: UP ATS examines Dr Shaheen, Dr Parvez’s Saudi, Maldives, Turkey links",The international itineraries of Dr Shaheen Shahid and Dr Parvez are being treated as a critical lead in unravelling the radical network they are alleged to be part of.,"November 18, 2025 08:23 AM IST",https://www.moneycontrol.com/city/delhi-blast-probe-up-ats-examines-dr-shaheen-dr-parvez-s-saudi-maldives-turkey-links-article-13681831.html,Moneycontrol
Nainital’s Haldwani tense after mob vandalises shops over rumour of animal remains near temple,"According to the police, a crowd gathered in Banbhulpura on Sunday night after word spread on social media about the alleged discovery of animal remains.","November 18, 2025 07:57 AM IST",https://www.moneycontrol.com/city/nainital-s-haldwani-tense-after-mob-vandalises-shops-over-rumour-of-animal-remains-near-temple-article-13681774.html,Moneycontrol
