title,description,publishtime,url,provider
Delhi Police on high alert ahead of Lionel Messi's visit,"Public movement is expected to pick up around 11 am. Commuters have been advised to avoid Bahadur Shah Zafar Marg, ITO, Delhi Gate, Netaji Subhash Marg and Brijmohan Chowk from 10 am till the event concludes.","December 15, 2025 11:22 AM IST",https://www.moneycontrol.com/city/delhi-police-on-high-alert-ahead-of-lionel-messi-s-delhi-visit-article-13725315.html,Moneycontrol
Who is R Sreelekha? From Kerala's first woman DGP to BJP's frontrunner for Thiruvananthapuram mayor,"One pivotal question dominates Kerala’s political discourse: will R Sreelekha, the state’s pioneering woman IPS officer, become the capital’s first BJP mayor?  ","December 15, 2025 10:31 AM IST",https://www.moneycontrol.com/city/who-is-r-sreelekha-from-kerala-s-first-woman-dgp-to-bjp-s-frontrunner-for-thiruvananthapuram-mayor-article-13725180.html,Moneycontrol
Bengaluru weather: City gripped by chilly nights and misty mornings; IMD forecasts prolonged cold spell,"While afternoons remain mild with a maximum of around 27.5 degrees, the contrast between day and night is becoming stark.  ","December 15, 2025 10:11 AM IST",https://www.moneycontrol.com/city/bengaluru-weather-city-gripped-by-chilly-nights-and-misty-mornings-imd-forecasts-prolonged-cold-spell-article-13725131.html,Moneycontrol
"Pune left shivering as minimum mercury stays below 10 deg C for 6 days, longest streak since 2015","Forecasts suggest Pune could experience these biting conditions until at least December 19. If this holds, the city may surpass modern records for the highest count of such cold days in a single winter.","December 15, 2025 10:07 AM IST",https://www.moneycontrol.com/city/pune-left-shivering-as-minimum-mercury-stays-below-10-deg-c-for-6-days-longest-streak-since-2015-article-13725123.html,Moneycontrol
"Badlapur Congress leader's death, believed natural for 3 years, exposed as snakebite murder","The truth came to light during the interrogation of history-sheeter Rishikesh Chalke, who was recently arrested in connection with a separate attempted murder case during the election period in Badlapur.","December 15, 2025 09:46 AM IST",https://www.moneycontrol.com/city/badlapur-congress-leader-s-death-believed-natural-for-3-years-exposed-as-snakebite-murder-article-13725084.html,Moneycontrol
"Delhi power subsidy bill set to cross Rs 4,000 crore as beneficiaries surge: Report","In the current financial year, the Delhi government earmarked Rs 3,849 crore for the subsidy-around Rs 250 crore more than the amount spent in 2024-25.","December 15, 2025 09:40 AM IST",https://www.moneycontrol.com/city/delhi-power-subsidy-bill-set-to-cross-rs-4-000-crore-as-beneficiaries-surge-report-article-13725086.html,Moneycontrol
"Delhi on high alert after Australia attack, security tightened at Jewish establishments","In South Delhi’s Vasant Vihar, the Chabad House restaurant, popular among local Jewish families, Israeli expats, and business travelers, has also seen increased security presence.","December 15, 2025 09:34 AM IST",https://www.moneycontrol.com/city/delhi-on-high-alert-after-australia-attack-security-tightened-at-jewish-establishments-article-13725063.html,Moneycontrol
"Kolkata’s Messi fiasco not first for Shatadru Dutta; Pelé, Maradona events too faced backlash over mismanagement","Dutta first came into the spotlight in 2012 when he organised a match between Brazil Masters and Indian Masters at Salt Lake Stadium. Just before the match began, a senior goalkeeper from Colombia allegedly refused to play after not receiving full payment.","December 15, 2025 08:57 AM IST",https://www.moneycontrol.com/city/kolkata-s-messi-fiasco-not-first-for-shatadru-dutta-pel-maradona-events-also-faced-mismanagement-article-13724978.html,Moneycontrol
Lionel Messi’s Delhi visit: Major traffic disruption expected today; check roads to avoid,"The Delhi Traffic Police has advised commuters to avoid several key arteries in the heart of the capital between noon and 5 pm. Authorities have warned that any vehicles parked illegally on Bahadurshah Zafar Marg, JLN Marg or Ring Road will be towed and the owners prosecuted.  ","December 15, 2025 08:46 AM IST",https://www.moneycontrol.com/city/lionel-messi-s-delhi-visit-major-traffic-disruption-expected-today-check-roads-to-avoid-article-13724938.html,Moneycontrol
"Delhi-NCR's air turns hazardous, Noida AQI soars past 550, emergency measures activated","Delhi's average Air Quality Index (AQI) hovered around 481, deep within the severe zone. The situation was markedly worse in neighbouring Noida, which recorded an alarming AQI of 557, a level deemed extremely hazardous.   ","December 15, 2025 08:14 AM IST",https://www.moneycontrol.com/city/delhi-ncr-s-air-turns-hazardous-noida-aqi-soars-past-550-emergency-measures-activated-article-13724867.html,Moneycontrol
Sabarimala gold theft case: Ramesh Chennithala says 30.5 kg gold replaced with copper,"Terming the episode a 'grave betrayal of faith', Chennithala said he had shared crucial information with the Special Investigation Team (SIT), gathered from a businessman based abroad.","December 15, 2025 07:40 AM IST",https://www.moneycontrol.com/city/sabarimala-gold-theft-case-ramesh-chennithala-says-30-5-kg-gold-replaced-with-copper-article-13724775.html,Moneycontrol
"Dense fog engulfs Delhi-NCR; IGI Airport issues travel advisory, 150 flights delayed","Delhi fog update (December 15): Early morning commuters faced difficulties on roads as visibility dropped sharply. In view of the weather conditions, the India Meteorological Department (IMD) issued a yellow alert for fog in Delhi and advised people to remain cautious.","December 15, 2025 07:20 AM IST",https://www.moneycontrol.com/city/dense-fog-engulfs-delhi-ncr-igi-airport-issues-travel-advisory-article-13724759.html,Moneycontrol
How safe is Delhi? Police flag security lapses across 175 sites post Red Fort blast,"During the inspections, police found several common shortcomings. At many parking areas, security staff were not wearing uniforms, did not carry identity cards and failed to use under-vehicle inspection mirrors.","December 15, 2025 07:11 AM IST",https://www.moneycontrol.com/city/how-safe-is-delhi-police-flag-security-lapses-across-175-sites-post-red-fort-blast-article-13724750.html,Moneycontrol
Delhi's air quality turns 'severe' as AQI reading soars to 497,"Bawana recorded the highest AQI of 497 at 7 am, placing it in the 'severe' category","December 14, 2025 08:57 AM IST",https://www.moneycontrol.com/news/india/delhi-s-air-quality-turns-severe-as-aqi-reading-soars-to-497-13724329.html,Moneycontrol
Smog blankets Delhi as several areas record ‘severe’ AQI; airport issues advisory,"Experts blamed the sharp decline in air quality on unfavourable weather conditions such as low wind speeds, high moisture levels and falling temperatures","December 13, 2025 07:52 AM IST",https://www.moneycontrol.com/city/thick-smog-engulfs-delhi-ncr-as-aqi-crosses-400-in-several-areas-article-13723804.html,Moneycontrol
J&K weather: Pulwama hits -5.5 degrees Celsius as Srinagar temperature dips to -3.6 degrees Celsius,"Srinagar, the summer capital, saw temperatures drop further to -3.6 degrees Celsius, a notable 2.4 degrees below the normal for this time of year.","December 12, 2025 04:00 PM IST",https://www.moneycontrol.com/city/j-k-weather-pulwama-hits-5-5-degrees-celsius-as-srinagar-temperature-dips-to-3-6-degrees-celsius-article-13723150.html,Moneycontrol
"Delhi's new signal-free corridor: How a drain expressway will cut your travel time to IGI Airport, Gurgaon","The centrepiece of the project is a major new transport corridor along the Najafgarh drain, aimed at revolutionising mobility in the city’s western and southwestern sectors.","December 12, 2025 03:00 PM IST",https://www.moneycontrol.com/city/delhi-s-new-signal-free-corridor-how-a-drain-expressway-will-cut-your-travel-time-to-igi-airport-gurgaon-article-13722944.html,Moneycontrol
Phone tapping case: Former Telangana intel chief surrenders before police as per SC directive,"Rao, former chief of the Telangana Special Intelligence Bureau (SIB) surrendered before the investigating officer at the Jubilee Hills police station here at 11 AM, as directed by the apex court.","December 12, 2025 02:38 PM IST",https://www.moneycontrol.com/city/phone-tapping-case-former-telangana-intel-chief-surrenders-before-police-as-per-sc-directive-article-13723191.html,Moneycontrol
"Who is Supriya Sahu, the Tamil Nadu IAS officer now a UN Champion of the Earth?","According to a profile shared by the UN and detailed by Live Mint, Sahu’s connection to the environment was forged in childhood through extensive travels across India. This early bond evolved over a 30-year civil service career into a profound commitment to biodiversity.","December 12, 2025 02:28 PM IST",https://www.moneycontrol.com/city/who-is-supriya-sahu-the-tamil-nadu-ias-officer-now-a-un-champion-of-the-earth-article-13723174.html,Moneycontrol
"Multiple Amritsar schools receive bomb threats, students evacuated",Panic-stricken parents rushed to schools to pick up their children while the district administration ordered the closure of all schools across Amritsar.,"December 12, 2025 02:13 PM IST",https://www.moneycontrol.com/city/multiple-amritsar-schools-receive-bomb-threats-students-evacuated-article-13723129.html,Moneycontrol
From AI to CAT-III runways: How Delhi Airport plans to keep flights moving this winter,"At the centre of these improvements is the Airport Predictive Operations Centre (APOC). This system brings together real-time information, weather forecasts and airside operations data into one command hub.","December 12, 2025 01:34 PM IST",https://www.moneycontrol.com/city/from-ai-to-cat-iii-runways-how-delhi-airport-plans-to-keep-flights-moving-this-winter-article-13722883.html,Moneycontrol
Bengaluru weather: Clear skies and gentle breeze mask moderate air quality; sunny days ahead,"Bengaluru weather: The forecast for the coming days promises consistent conditions, with sunny skies dominating through the weekend and into early next week. Daily high temperatures are expected to hover comfortably in the mid-20s Celsius.","December 12, 2025 01:20 PM IST",https://www.moneycontrol.com/city/bengaluru-weather-clear-skies-and-gentle-breeze-mask-moderate-air-quality-sunny-days-ahead-article-13722990.html,Moneycontrol
Bengaluru's ORR nightmare to end? Cabinet approves Rs 307 cr Silk Board to KR Puram mega makeover,Plans detailed by Bengaluru Smart Infrastructure Limited (B-SMILE) officials include reconfiguring the stretch into a 10-lane thoroughfare. This will comprise three main carriageway lanes and two service road lanes on each side.  ,"December 12, 2025 12:29 PM IST",https://www.moneycontrol.com/city/bengaluru-s-orr-nightmare-to-end-cabinet-approves-rs-307-cr-silk-board-to-kr-puram-mega-makeover-article-13722710.html,Moneycontrol
Why is this village near Mumbai a constant focal point for NIA and anti-terror raids?,"Borivali-Padgha’s roots are deep and historically significant, tracing back to the Shilahara Dynasty.","December 12, 2025 12:24 PM IST",https://www.moneycontrol.com/city/why-is-this-village-near-mumbai-a-constant-focal-point-for-nia-and-anti-terror-raids-article-13722851.html,Moneycontrol
‘Hit my sister on chest’: Woman accuses Luthras’ Goa club of assault before deadly blaze,"The incident the woman described took place at Romeo Lane, a beach shack-style nightclub located in Vagator. Vaibhavi said the club felt overcrowded, with only one entrance and one exit. Both openings were placed at a height, making it difficult for people to move in or out quickly.","December 12, 2025 11:56 AM IST",https://www.moneycontrol.com/city/hit-my-sister-on-chest-woman-accuses-luthras-goa-club-of-assault-before-deadly-blaze-article-13722751.html,Moneycontrol
Massive fire breaks out in bar in Bhubaneswar | Video,"There was no report of any casualty in the fire, the police said. Local people found smoke billowing from the bar and informed the Fire brigade, officials said.","December 12, 2025 11:52 AM IST",https://www.moneycontrol.com/city/massive-fire-breaks-out-in-bar-in-bhubaneswar-video-article-13722755.html,Moneycontrol
"'Lynching' fears dismissed, bail denied: Goa fire accused plea rejected as Delhi court cites flight evidence","Goa nightclub fire: In a detailed order on December 11, Additional Sessions Judge Vandana of the Rohini court dismissed the applications, citing the “grave and serious” nature of the allegations.","December 12, 2025 11:42 AM IST",https://www.moneycontrol.com/city/lynching-fears-dismissed-bail-denied-goa-fire-accused-plea-rejected-as-delhi-court-cites-flight-evidence-article-13722709.html,Moneycontrol
